product_id,name,description,final_price,variants_final_prices,image,sameDay
PROD-1271,Personalized Engrave Birthstone Infinity Family,—,,"Ring Size: 5 — ₦120,900 | Ring Size: 6 — ₦120,900 | Ring Size: 7 — ₦120,900 | Ring Size: 8 — ₦120,900 | Ring Size: 9 — ₦120,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1283_personalized-engrave-birthstone-infinity-family-je.webp,false
PROD-1272,Personalized Engrave Name Birthstone Jewelry,—,,"Ring Size: 6 — ₦142,900 | Ring Size: 8 — ₦142,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1284_personalized-engrave-name-birthstone-jewelry-cladd.webp,false
PROD-1273,Personalized Engrave Name Rings,—,"₦40,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1285_personalized-engrave-name-rings-for-men-black-stai.webp,false
PROD-1274,Personalized Engraved Custom Dog Tag Dogtag Name,Please EnterAny Name/ Text / Massage up to 100 letters / Up to 5 linesFont NumberSymbol (optional)Or massage us your graphics in vector formatEngravin,,"Engraving: No (Blank) • Finish: Black — ₦36,500 | Engraving: No (Blank) • Finish: Gold — ₦36,500 | Engraving: No (Blank) • Finish: Silver — ₦36,500 | Engraving: One Size Engraving • Finish: Black — ₦42,900 | Engraving: One Size Engraving • Finish: Gold — ₦42,900 | Engraving: One Size Engraving • Finish: Silver — ₦42,900 | Engraving: Two Side Engraving • Finish: Black — ₦50,900 | Engraving: Two Side Engraving • Finish: Gold — ₦50,900 | Engraving: Two Side Engraving • Finish: Silver — ₦50,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1286_personalized-engraved-custom-dog-tag-dogtag-name-n.jpg,false
PROD-1275,Personalized Engraved Name Promise Rings,—,"₦42,500",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1287_personalized-engraved-name-promise-rings-for-women.webp,false
PROD-1276,Personalized Engraved Rings,—,"₦43,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1288_personalized-engraved-rings-for-men-custom-mixed-g.webp,false
PROD-1277,Personalized Engraving Name Couple Rings,—,"₦40,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1289_personalized-engraving-name-couple-rings-for-lover.webp,false
PROD-1278,Personalized Gift Customized Engraved Name,—,"₦30,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1290_personalized-gift-customized-engraved-name-stainle.webp,false
PROD-1279,Personalized Gift Engraved 3 Names Ring Stainless,—,"₦42,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1291_personalized-gift-engraved-3-names-ring-stainless-.webp,false
PROD-1280,Personalized Heart Matching Couple Rings,—,,"Ring Size: 10 • Main Stone Colo: Free Engravingman — ₦43,500 | Ring Size: 10 • Main Stone Colo: Free Engravingwoman — ₦43,500 | Ring Size: 11 • Main Stone Colo: Free Engravingman — ₦43,500 | Ring Size: 11 • Main Stone Colo: Free Engravingwoman — ₦43,500 | Ring Size: 12 • Main Stone Colo: Free Engravingman — ₦43,500 | Ring Size: 12 • Main Stone Colo: Free Engravingwoman — ₦43,500 | Ring Size: 5 • Main Stone Colo: Free Engravingman — ₦43,500 | Ring Size: 5 • Main Stone Colo: Free Engravingwoman — ₦43,500 | Ring Size: 6 • Main Stone Colo: Free Engravingman — ₦43,500 | Ring Size: 6 • Main Stone Colo: Free Engravingwoman — ₦43,500 | Ring Size: 7 • Main Stone Colo: Free Engravingman — ₦43,500 | Ring Size: 7 • Main Stone Colo: Free Engravingwoman — ₦43,500 | Ring Size: 8 • Main Stone Colo: Free Engravingman — ₦43,500 | Ring Size: 8 • Main Stone Colo: Free Engravingwoman — ₦43,500 | Ring Size: 9 • Main Stone Colo: Free Engravingman — ₦43,500 | Ring Size: 9 • Main Stone Colo: Free Engravingwoman — ₦43,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1292_personalized-heart-matching-couple-rings-for-lover.webp,false
PROD-1281,Personalized Heart Rings,—,"₦73,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1293_personalized-heart-rings-for-women-customized-moth.webp,false
PROD-1282,Personalized Infinity Gold & Silver Color Rings,—,"₦51,500",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1294_personalized-infinity-gold-silver-color-rings-for-.webp,false
PROD-1283,Personalized Jewelry Gold-color Stainless Steel,—,,"Ring Size: 10 • Main Stone Colo: Free Engraving Man — ₦37,900 | Ring Size: 10 • Main Stone Colo: Free Engraving Woman — ₦37,900 | Ring Size: 11 • Main Stone Colo: Free Engraving Man — ₦37,900 | Ring Size: 11 • Main Stone Colo: Free Engraving Woman — ₦37,900 | Ring Size: 12 • Main Stone Colo: Free Engraving Man — ₦37,900 | Ring Size: 12 • Main Stone Colo: Free Engraving Woman — ₦37,900 | Ring Size: 5 • Main Stone Colo: Free Engraving Man — ₦37,900 | Ring Size: 5 • Main Stone Colo: Free Engraving Woman — ₦37,900 | Ring Size: 6 • Main Stone Colo: Free Engraving Man — ₦37,900 | Ring Size: 6 • Main Stone Colo: Free Engraving Woman — ₦37,900 | Ring Size: 7 • Main Stone Colo: Free Engraving Man — ₦37,900 | Ring Size: 7 • Main Stone Colo: Free Engraving Woman — ₦37,900 | Ring Size: 8 • Main Stone Colo: Free Engraving Man — ₦37,900 | Ring Size: 8 • Main Stone Colo: Free Engraving Woman — ₦37,900 | Ring Size: 9 • Main Stone Colo: Free Engraving Man — ₦37,900 | Ring Size: 9 • Main Stone Colo: Free Engraving Woman — ₦37,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1295_personalized-jewelry-gold-color-stainless-steel-co.webp,false
PROD-1284,Personalized Love Heart Figaro Link Chain,Custom-engraved love heart Figaro bracelet — a personalized keepsake for him or her.,,"Color: 2Pcs(Silver&Gold) — ₦66,000 | Color: Gold — ₦48,900 | Color: Silver — ₦48,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1296_personalized-love-heart-figaro-link-chain-bracelet.jpg,false
PROD-1285,Personalized Mens Leather Bracelet Engraved,"Handsome engraved leather bracelet — a personal, meaningful gift for the special man in your life.",,"Colour: Black — ₦55,500 | Colour: Brown — ₦55,500 | Colour: Silver — ₦55,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1297_personalized-mens-leather-bracelet-engraved-gift-f.jpg,false
PROD-1286,Personalized Name & Heart Throw Blanket 50×60,[Quality] Made from polyester with an option of polar fleece or cozy faux mink material. Imprint color is meant to last – will not fade. Machine washa,,"Sizes: 30 X 40 In • Colors: Orange — ₦66,900 | Sizes: 30 X 40 In • Colors: Pink — ₦66,900 | Sizes: 30 X 40 In • Colors: Purple — ₦66,900 | Sizes: 30 X 40 In • Colors: Red — ₦66,900 | Sizes: 50 X 60 In • Colors: Orange — ₦120,900 | Sizes: 50 X 60 In • Colors: Pink — ₦120,900 | Sizes: 50 X 60 In • Colors: Purple — ₦120,900 | Sizes: 50 X 60 In • Colors: Red — ₦120,900 | Sizes: 60 X 80 In • Colors: Orange — ₦128,900 | Sizes: 60 X 80 In • Colors: Pink — ₦128,900 | Sizes: 60 X 80 In • Colors: Purple — ₦128,900 | Sizes: 60 X 80 In • Colors: Red — ₦128,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1298_personalized-name-heart-throw-blanket-5060-fleece-.jpg,false
PROD-1287,Personalized Name Necklace Custom Name Necklaces,Specification Style Gold -Daisy Chain Cable Gem Type No Gemstone Material Metal Metal Stainless Steel Clasp Lobster (n/a) Item Descriptio,"₦62,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1299_personalized-name-necklace-custom-name-necklaces-s.png,false
PROD-1288,"Personalized Name Necklace, Custom 18K Gold","Elevate your style with our Personalized Name Necklace, crafted to reflect your unique identity. This dainty and minimalist piece is perfect for everyday wear or as a thoughtful, custom gift for someone special.",,"Color: Gold • Necklace Length: 15 Inches — ₦59,900 | Color: Gold • Necklace Length: 18 Inches — ₦59,900 | Color: Gold • Necklace Length: 20 Inches — ₦59,900 | Color: Silver • Necklace Length: 15 Inches — ₦59,900 | Color: Silver • Necklace Length: 18 Inches — ₦59,900 | Color: Silver • Necklace Length: 20 Inches — ₦59,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1300_personalized-name-necklace-custom-18k-gold-plated-.jpg,false
PROD-1289,Personalized Name Stainless Steel Pendant,Custom nameplate pendant in durable stainless steel — wear your name or your loved one's close to your heart.,"₦48,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1301_personalized-name-stainless-steel-pendant-necklace.jpg,false
PROD-1290,Personalized Photo Projection Ring Custom Picutre,—,"₦50,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1302_personalized-photo-projection-ring-custom-picutre-.webp,false
PROD-1291,Personalized Ring Customize Engraved Names 3,—,,"Metal Color: Gold Color — ₦41,500 | Metal Color: Rose Gold Color — ₦41,500 | Metal Color: Steel Color — ₦41,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1303_personalized-ring-customize-engraved-names-3-color.webp,false
PROD-1292,Personalized Stainless Steel Heart Couple Rings,—,"₦44,500",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1304_personalized-stainless-steel-heart-couple-rings-fo.webp,false
PROD-1293,Personalized Text Embroidered Unisex Baseball,"Add a Custom Text. Personalized Your Unique Hat. Buy it HERE!! We are a lot less $$$ than EtsyPlease send the following information after your purchase1. Your Custom Text (Text will be on one line. If you want text on multiple lines, please write it like this: LINE1: Happy LINE2: BIRTHDAY LINE3: PETER","₦62,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1305_personalized-text-embroidered-unisex-baseball-cap-.jpg,false
PROD-1294,Personalized Gift Set Custom Photo T Shirt Mug,"Celebrate love with this thoughtfully designed Valentine Gift Bundle, created to make your special moments unforgettable. This complete gifting set includes a custom printed mug, personalized t-shirt, premium mouse pad, six beautifully designed Valentine greeting cards, and a waterproof vinyl sticker sheet. Each item can be customized with names, photos, or romantic messages, allowing you to express your feelings in a meaningful and personal way. Printed using high-quality materials and durable inks, every piece in this bundle is made for long-lasting use and everyday enjoyment. Whether you are shopping for your boyfriend, girlfriend, husband, wife, or a special couple, this Valentine bundle makes a perfect gift for Valentine’s Day, anniversaries, birthdays, or romantic surprises. A ready-to-gift solution that combines emotion, creativity, and value in one complete package.","₦133,500",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1306_personalized-valentine-gift-set-custom-photo-t-shi.jpg,false
PROD-1295,Personalized Wedding Jewelry Engrave Names,—,,"Ring Size: 6 — ₦160,500 | Ring Size: 7 — ₦160,500 | Ring Size: 8 — ₦160,500 | Ring Size: 9 — ₦160,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1307_personalized-wedding-jewelry-engrave-names-birthst.webp,false
PROD-1296,Personalized Women Rings with Birthstone Custom 2,—,"₦42,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1308_personalized-women-rings-with-birthstone-custom-2-.webp,false
PROD-1297,Personalized Zirconia Angel Wings Engraved Rings,—,"₦42,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1309_personalized-zirconia-angel-wings-engraved-rings-f.webp,false
PROD-1298,Pierre Chavin Zero Prestige Merlot France 0.0%,"Pierre Chavin Prestige Merlot Rouge non-alcoholic red wine displays a deep red color with purple shiny hints. On the nose, generous notes of ripened fruits. On the palate, bodied and structured, with nice red fruits, spices and vanilla aromas. Nice complexity and subtle elegance characterize this alcohol-free premium red wine. Grande Reserve Rouge is ideal to accompany red meats, main courses, spicy stews and cheeses.","₦93,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1310_pierre-chavin-zero-prestige-merlot-france-00-non-a.jpg,false
PROD-1299,Pink Birthday Gift Basket,This great little Pink Theme box is packed full of Cheer! Box is 9″X6″X3″- See Photos.Brighten someone’s day with this cute Pink gift!From the Star sq,"₦99,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1311_pink-birthday-gift-basket-candy-cookies-snacks-for.jpg,false
PROD-1300,Pink Birthday Gift Basket,Unwind & Recharge: Self-Care Gift Box,"₦48,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1312_pink-birthday-gift-basket-for-women-6pc-self-care-.jpg,false
PROD-1301,Pizza,"Pizza Indulge in the deliciousness of our freshly baked pizza. Made with a perfect blend of high-quality ingredients, our pizza features a crispy crust, rich tomato sauce, and a generous topping of melted cheese. Customize your pizza with a variety of toppings, from classic pepperoni and mushrooms to gourmet options like arugula and prosciutto. Whether you’re enjoying a casual meal with friends or a cozy night in, our pizza is sure to satisfy your cravings and leave you wanting more.",,"Size: Large — ₦88,900 | Size: Normal — ₦66,000",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1313_pizza.jpeg,false
PROD-1302,Pizza Dinner Box,"USA Food & Drinks Combo Box – All-in-One Delight Enjoy the ultimate taste experience with our Food & Drinks Combo Box, packed with America’s favorite meals and refreshing beverages in one convenient package. Each box is carefully prepared to satisfy every craving — from quick bites to hearty meals. What’s Inside: Hot Favorites: Pizza slices, juicy burgers, golden fries, tacos, and subs. Refreshing Drinks: An assortment of Coca-Cola, Pepsi, Red Bull, and LaCroix sparkling water to keep you energized and refreshed. Perfect For: Office lunches and team events Family gatherings and parties Movie nights and weekend treats Same-day delivery surprises Fresh, flavorful, and convenient — this combo box brings together the best of American fast food and beverages, ready to enjoy anytime, anywhere.",,"Size: Big — ₦119,900 | Size: Medium — ₦93,900 | Size: Small — ₦78,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1314_pizza-dinner-box.png,false
PROD-1303,Automatic Mechanical Man Wristwatch Hollow,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool（Leather model no need）1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: Black Black L — ₦198,900 | Color: Black Black S — ₦198,900 | Color: Gold Black L — ₦198,900 | Color: Gold Black S — ₦198,900 | Color: Gold Blue L — ₦198,900 | Color: Gold Blue S — ₦198,900 | Color: Gold White L — ₦198,900 | Color: Gold White S — ₦198,900 | Color: Silver Black L — ₦198,900 | Color: Silver Black S — ₦198,900 | Color: Silver Blue L — ₦198,900 | Color: Silver Blue S — ₦198,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1315_poedagar-automatic-mechanical-man-wristwatch-hollo.webp,false
PROD-1304,Automatic Mechanical Tourbillon Business Watch,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: Rose God Black — ₦198,900 | Color: Rose Gold White — ₦198,900 | Color: Silver White — ₦198,900 | Color: Sliver Black — ₦198,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1316_poedagar-automatic-mechanical-tourbillon-business-.webp,false
PROD-1305,Casual Man Wristwatch Luxury Waterproof Luminous,"CAREKISO Official StorePackage Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool(Leather Strap no need)1 x Watch wipe1 x Warranty card After-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: Rose Gold Black L — ₦106,000 | Color: Rose Gold Black S — ₦109,900 | Color: Rose Gold Blue L — ₦106,000 | Color: Rose Gold Blue S — ₦109,900 | Color: Silver Black L — ₦106,000 | Color: Silver Black S — ₦109,900 | Color: Silver Blue L — ₦106,000 | Color: Silver Blue S — ₦109,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1317_poedagar-casual-man-wristwatch-luxury-waterproof-l.webp,false
PROD-1306,Casual Men Watch Luxury Waterproof Luminous,"CAREKISO Official StorePackage Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: Black Black — ₦119,900 | Color: Black Blue — ₦119,900 | Color: Black Green — ₦119,900 | Color: Black Orange — ₦119,900 | Color: Black Red — ₦119,900 | Color: Rose Gold Black — ₦117,900 | Color: Rose Gold Blue — ₦119,900 | Color: Silver Blue — ₦119,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1318_poedagar-casual-men-watch-luxury-waterproof-lumino.webp,false
PROD-1307,Exquisite Ladies Watch Luxury Fashion Ultra-thin,—,,"Color: Rose Gold Black — ₦80,500 | Color: Rose Gold Gold — ₦80,500 | Color: Rose Gold Pink — ₦80,500 | Color: Rose Gold White — ₦80,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1319_poedagar-exquisite-ladies-watch-luxury-fashion-ult.webp,false
PROD-1308,Men Wristwatches Luxury Chronograph Luminous,CAREKISO Official StorePackage Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool(Leather model no need)1 x Watch wipe1 x Warranty card,,"Color: Black Gold L — ₦108,900 | Color: Black Gold S — ₦128,900 | Color: Black Silver L — ₦116,000 | Color: Black Silver S — ₦143,900 | Color: Rosegold Gold Bk S — ₦122,000 | Color: Rosegold Gold Gd S — ₦122,500 | Color: Rosegold Gold L — ₦116,000 | Color: Silver White L — ₦116,000 | Color: Silver White S — ₦121,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1320_poedagar-fashion-men-wristwatches-luxury-chronogra.webp,false
PROD-1309,Quartz Men Watches Top Brand Waterproof Luminous,CAREKISO Official StorePackage Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watch wipe1 x Warranty card,,"Color: Black Rose Gold — ₦113,900 | Color: Black Silver — ₦113,900 | Color: Rose Gold Rose Gold — ₦113,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1321_poedagar-fashion-quartz-men-watches-top-brand-wate.webp,false
PROD-1310,Quartz Watch Female Luxury Elegant Casual Clock,—,,"Color: Blue — ₦67,900 | Color: Pink — ₦67,900 | Color: White — ₦67,900 | Color: Wine Red — ₦67,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1322_poedagar-fashion-quartz-watch-female-luxury-elegan.webp,false
PROD-1311,Quartz Watch Female Luxury Elegant Clock,—,"₦68,900",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1323_poedagar-fashion-quartz-watch-female-luxury-elegan.webp,false
PROD-1312,Women Watch Top Brand Rose Gold Stain Steel,—,,"Color: Gold Black L — ₦104,900 | Color: Gold Black S — ₦118,900 | Color: Gold Blue L — ₦110,900 | Color: Gold Blue S — ₦119,500 | Color: Gold White L — ₦104,900 | Color: Gold White S — ₦119,500 | Color: Rose Gold Black S — ₦120,900 | Color: Silver Black S — ₦120,900 | Color: Silver Blue S — ₦120,900 | Color: Silver White S — ₦120,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1324_poedagar-fashion-women-watch-top-brand-rose-gold-s.webp,false
PROD-1313,Diamond Watch Top Brand Luxury Fashion Business,—,,"Color: Gold Brown Leather — ₦103,900 | Color: Gold Brown Steel — ₦99,900 | Color: Gold Gold Leather — ₦102,900 | Color: Gold Gold Steel — ₦99,900 | Color: Gold Green Leather — ₦103,900 | Color: Gold Green Steel — ₦99,900 | Color: Gold White Leather — ₦102,900 | Color: Gold White Steel — ₦99,900 | Color: Gold Wine Red Steel — ₦99,900 | Color: Gold Winered Leather — ₦102,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1325_poedagar-high-quality-diamond-watch-top-brand-luxu.webp,false
PROD-1314,Luxury Men Watch Military Waterproof Luminous,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: Black Black — ₦88,900 | Color: Black Green — ₦88,900 | Color: Silver Black — ₦88,900 | Color: Silver Blue — ₦88,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1326_poedagar-high-quality-luxury-men-watch-military-wa.webp,false
PROD-1315,Luxury Women Watch Stainless Steel Square,—,,"Color: Rose Gold Gold — ₦80,500 | Color: Rose Gold Green — ₦80,500 | Color: Rose Gold Purple — ₦80,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1327_poedagar-high-quality-luxury-women-watch-stainless.webp,false
PROD-1316,Luxury Women's Watch Diamond Quartz Waterproof,—,"₦96,000",,https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1328_poedagar-high-quality-luxury-womens-watch-diamond-.webp,false
PROD-1317,Ladies Wristwatch Luxury Waterproof Luminous Date,"CAREKISO Official StorePackage Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: Gold Black — ₦108,500 | Color: Gold Blue — ₦107,900 | Color: Gold White — ₦108,500 | Color: Rose Gold White — ₦109,900 | Color: Silver Black — ₦109,900 | Color: Silver Blue — ₦108,900 | Color: Silver White — ₦108,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1329_poedagar-ladies-wristwatch-luxury-waterproof-lumin.webp,false
PROD-1318,Automatic Mechanical Watch Tourbillon Waterproof,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours",,"Color: 1410 Black Blue — ₦165,500 | Color: 1410 Rose Gold Blue — ₦165,500 | Color: 1410 Rose Gold Red — ₦164,900 | Color: 1410 Silver Black — ₦165,500 | Color: 1412 Gold Gold — ₦165,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1330_poedagar-luxury-automatic-mechanical-watch-tourbil.webp,false
PROD-1319,Business Man Watch,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 962 Black Black — ₦110,900 | Color: 962 Gold Black — ₦110,500 | Color: 962 Gold Blue — ₦110,900 | Color: 962 Gold Gold — ₦110,500 | Color: 962 Gold Green — ₦110,900 | Color: 962 Gold White — ₦110,500 | Color: 962 Silver Black — ₦109,500 | Color: 962 Silver Blue — ₦110,900 | Color: 962 Silver White — ₦110,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1331_poedagar-luxury-business-man-watch-for-men-waterpr.webp,false
PROD-1320,Casual Sport Watch Top Brand Creative Chronograph,—,,"Color: Black Black — ₦99,900 | Color: Black Blue — ₦99,900 | Color: Khaki Green — ₦99,900 | Color: Rose Gold Black — ₦99,900 | Color: Rose Gold Blue — ₦99,900 | Color: Silver Black — ₦99,900 | Color: Silver Blue — ₦99,900 | Color: Silver White — ₦99,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1332_poedagar-luxury-casual-sport-watch-top-brand-creat.webp,false
PROD-1321,Casual Sport Watch Top Brand Creative Chronograph,—,,"Color: Black Black Leather — ₦110,500 | Color: Gold Black Silicone — ₦112,500 | Color: Gold Blue Silicone — ₦111,000 | Color: Gold Brown Leather — ₦110,900 | Color: Silver Black Leather — ₦110,900 | Color: Silver Blue Leather — ₦111,500 | Color: Silver Blue Silicone — ₦111,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1333_poedagar-luxury-casual-sport-watch-top-brand-creat.webp,false
PROD-1322,Casual Watch,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:If you have any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 978 Black Black — ₦88,900 | Color: 978 Gold Black — ₦88,900 | Color: 978 Gold Blue — ₦88,900 | Color: 978 Gold Gold — ₦88,900 | Color: 978 Gold Green — ₦88,900 | Color: 978 Gold Grey — ₦88,900 | Color: 978 Gold White — ₦88,900 | Color: 978 Silver Black — ₦88,900 | Color: 978 Silver Blue — ₦88,900 | Color: 978 Silver Grey — ₦88,900 | Color: 978 Silver White — ₦88,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1334_poedagar-luxury-casual-watch-for-man-date-week-wat.webp,false
PROD-1323,Fashion Watch Men Waterproof Luminous Date,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 813 Black Black — ₦103,900 | Color: 813 Gold Black — ₦103,900 | Color: 813 Gold Blue — ₦102,900 | Color: 813 Gold White — ₦103,900 | Color: 813 Silver Black — ₦103,900 | Color: 813 Silver Blue — ₦103,900 | Color: 813 Silver White — ₦103,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1335_poedagar-luxury-fashion-watch-men-waterproof-lumin.webp,false
PROD-1324,Fashion Women's Watch Casual Diamond Stainless,—,,"Color: Rose Gold Black — ₦109,900 | Color: Rose Gold Gold — ₦109,900 | Color: Rose Gold Green — ₦109,900 | Color: Rose Gold Red — ₦109,900 | Color: Rose Gold White — ₦109,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1336_poedagar-luxury-fashion-womens-watch-high-quality-.webp,false
PROD-1325,Man Watch Waterproof Luminous Chronograph Date,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 984 Black Black — ₦97,900 | Color: 984 Gold Black — ₦97,900 | Color: 984 Gold Blue — ₦97,900 | Color: 984 Gold Gold — ₦97,900 | Color: 984 Gold Green — ₦97,900 | Color: 984 Gold White — ₦97,900 | Color: 984 Silver Black — ₦97,900 | Color: 984 Silver Blue — ₦97,900 | Color: 984 Silver White — ₦97,900",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1337_poedagar-luxury-high-quality-man-watch-waterproof-.webp,false
PROD-1326,Man Watch Chronograph Waterproof Luminous Date,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 859 Black Black — ₦93,500 | Color: 859 Gold Black — ₦93,500 | Color: 859 Gold Blue — ₦93,500 | Color: 859 Gold Green — ₦93,500 | Color: 859 Gold White — ₦93,500 | Color: 859 Silver Black — ₦93,500 | Color: 859 Silver Blue — ₦93,500 | Color: 859 Silver Green — ₦93,500 | Color: 859 Silver White — ₦93,500",https://raw.githubusercontent.com/Ejiro-David/fa-logistics-product-images/master/images/1338_poedagar-luxury-man-watch-chronograph-waterproof-l.webp,false
