product_id,name,description,final_price,variants_final_prices,image,sameDay
PROD-1311,Quartz Watch Female Luxury Elegant Clock,—,"₦68,900",,https://i.ibb.co/KjVb64Hp/1311-pink-birthday-gift-basket-candy-cookies-snacks-for.jpg,false
PROD-1312,Women Watch Top Brand Rose Gold Stain Steel,—,,"Color: Gold Black L — ₦104,900 | Color: Gold Black S — ₦118,900 | Color: Gold Blue L — ₦110,900 | Color: Gold Blue S — ₦119,500 | Color: Gold White L — ₦104,900 | Color: Gold White S — ₦119,500 | Color: Rose Gold Black S — ₦120,900 | Color: Silver Black S — ₦120,900 | Color: Silver Blue S — ₦120,900 | Color: Silver White S — ₦120,900",https://i.ibb.co/3mFRvVfG/1312-pink-birthday-gift-basket-for-women-6pc-self-care.jpg,false
PROD-1313,Diamond Watch Top Brand Luxury Fashion Business,—,,"Color: Gold Brown Leather — ₦103,900 | Color: Gold Brown Steel — ₦99,900 | Color: Gold Gold Leather — ₦102,900 | Color: Gold Gold Steel — ₦99,900 | Color: Gold Green Leather — ₦103,900 | Color: Gold Green Steel — ₦99,900 | Color: Gold White Leather — ₦102,900 | Color: Gold White Steel — ₦99,900 | Color: Gold Wine Red Steel — ₦99,900 | Color: Gold Winered Leather — ₦102,900",https://i.ibb.co/4ZFXWmvy/1313-pizza.jpg,false
PROD-1314,Luxury Men Watch Military Waterproof Luminous,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: Black Black — ₦88,900 | Color: Black Green — ₦88,900 | Color: Silver Black — ₦88,900 | Color: Silver Blue — ₦88,900",https://i.ibb.co/9kqXFhb6/1314-pizza-dinner-box.png,false
PROD-1315,Luxury Women Watch Stainless Steel Square,—,,"Color: Rose Gold Gold — ₦80,500 | Color: Rose Gold Green — ₦80,500 | Color: Rose Gold Purple — ₦80,500",https://i.ibb.co/cc8TNrcp/1315-poedagar-automatic-mechanical-man-wristwatch-hollo.webp,false
PROD-1316,Luxury Women's Watch Diamond Quartz Waterproof,—,"₦96,000",,https://i.ibb.co/YF8YmdCb/1316-poedagar-automatic-mechanical-tourbillon-business.webp,false
PROD-1317,Ladies Wristwatch Luxury Waterproof Luminous Date,"CAREKISO Official StorePackage Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: Gold Black — ₦108,500 | Color: Gold Blue — ₦107,900 | Color: Gold White — ₦108,500 | Color: Rose Gold White — ₦109,900 | Color: Silver Black — ₦109,900 | Color: Silver Blue — ₦108,900 | Color: Silver White — ₦108,900",https://i.ibb.co/Nn7mTr96/1317-poedagar-casual-man-wristwatch-luxury-waterproof-l.webp,false
PROD-1318,Automatic Mechanical Watch Tourbillon Waterproof,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours",,"Color: 1410 Black Blue — ₦165,500 | Color: 1410 Rose Gold Blue — ₦165,500 | Color: 1410 Rose Gold Red — ₦164,900 | Color: 1410 Silver Black — ₦165,500 | Color: 1412 Gold Gold — ₦165,500",https://i.ibb.co/5hHc25bF/1318-poedagar-casual-men-watch-luxury-waterproof-lumino.webp,false
PROD-1319,Business Man Watch,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 962 Black Black — ₦110,900 | Color: 962 Gold Black — ₦110,500 | Color: 962 Gold Blue — ₦110,900 | Color: 962 Gold Gold — ₦110,500 | Color: 962 Gold Green — ₦110,900 | Color: 962 Gold White — ₦110,500 | Color: 962 Silver Black — ₦109,500 | Color: 962 Silver Blue — ₦110,900 | Color: 962 Silver White — ₦110,900",https://i.ibb.co/HLqZ5bfh/1319-poedagar-exquisite-ladies-watch-luxury-fashion-ult.webp,false
PROD-1320,Casual Sport Watch Top Brand Creative Chronograph,—,,"Color: Black Black — ₦99,900 | Color: Black Blue — ₦99,900 | Color: Khaki Green — ₦99,900 | Color: Rose Gold Black — ₦99,900 | Color: Rose Gold Blue — ₦99,900 | Color: Silver Black — ₦99,900 | Color: Silver Blue — ₦99,900 | Color: Silver White — ₦99,900",https://i.ibb.co/5WXzQ4nP/1320-poedagar-fashion-men-wristwatches-luxury-chronogra.webp,false
PROD-1321,Casual Sport Watch Top Brand Creative Chronograph,—,,"Color: Black Black Leather — ₦110,500 | Color: Gold Black Silicone — ₦112,500 | Color: Gold Blue Silicone — ₦111,000 | Color: Gold Brown Leather — ₦110,900 | Color: Silver Black Leather — ₦110,900 | Color: Silver Blue Leather — ₦111,500 | Color: Silver Blue Silicone — ₦111,500",https://i.ibb.co/chLKzq5S/1321-poedagar-fashion-quartz-men-watches-top-brand-wate.webp,false
PROD-1322,Casual Watch,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:If you have any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 978 Black Black — ₦88,900 | Color: 978 Gold Black — ₦88,900 | Color: 978 Gold Blue — ₦88,900 | Color: 978 Gold Gold — ₦88,900 | Color: 978 Gold Green — ₦88,900 | Color: 978 Gold Grey — ₦88,900 | Color: 978 Gold White — ₦88,900 | Color: 978 Silver Black — ₦88,900 | Color: 978 Silver Blue — ₦88,900 | Color: 978 Silver Grey — ₦88,900 | Color: 978 Silver White — ₦88,900",https://i.ibb.co/QFYh0xzV/1322-poedagar-fashion-quartz-watch-female-luxury-elegan.webp,false
PROD-1323,Fashion Watch Men Waterproof Luminous Date,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 813 Black Black — ₦103,900 | Color: 813 Gold Black — ₦103,900 | Color: 813 Gold Blue — ₦102,900 | Color: 813 Gold White — ₦103,900 | Color: 813 Silver Black — ₦103,900 | Color: 813 Silver Blue — ₦103,900 | Color: 813 Silver White — ₦103,900",https://i.ibb.co/QjD4nd7p/1323-poedagar-fashion-quartz-watch-female-luxury-elegan.webp,false
PROD-1324,Fashion Women's Watch Casual Diamond Stainless,—,,"Color: Rose Gold Black — ₦109,900 | Color: Rose Gold Gold — ₦109,900 | Color: Rose Gold Green — ₦109,900 | Color: Rose Gold Red — ₦109,900 | Color: Rose Gold White — ₦109,900",https://i.ibb.co/6JYvs099/1324-poedagar-fashion-women-watch-top-brand-rose-gold-s.webp,false
PROD-1325,Man Watch Waterproof Luminous Chronograph Date,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 984 Black Black — ₦97,900 | Color: 984 Gold Black — ₦97,900 | Color: 984 Gold Blue — ₦97,900 | Color: 984 Gold Gold — ₦97,900 | Color: 984 Gold Green — ₦97,900 | Color: 984 Gold White — ₦97,900 | Color: 984 Silver Black — ₦97,900 | Color: 984 Silver Blue — ₦97,900 | Color: 984 Silver White — ₦97,900",https://i.ibb.co/HD1z8QsQ/1325-poedagar-high-quality-diamond-watch-top-brand-luxu.webp,false
PROD-1326,Man Watch Chronograph Waterproof Luminous Date,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 859 Black Black — ₦93,500 | Color: 859 Gold Black — ₦93,500 | Color: 859 Gold Blue — ₦93,500 | Color: 859 Gold Green — ₦93,500 | Color: 859 Gold White — ₦93,500 | Color: 859 Silver Black — ₦93,500 | Color: 859 Silver Blue — ₦93,500 | Color: 859 Silver Green — ₦93,500 | Color: 859 Silver White — ₦93,500",https://i.ibb.co/wZkx2vKq/1326-poedagar-high-quality-luxury-men-watch-military-wa.webp,false
PROD-1327,Man Watch Waterproof Luminous Chronograph Watch,—,,"Color: 973 Black Black — ₦88,900 | Color: 973 Gold Black — ₦88,900 | Color: 973 Gold Blue — ₦88,900 | Color: 973 Gold Green — ₦88,900 | Color: 973 Silver Black — ₦88,900 | Color: 973 Silver Blue — ₦88,900 | Color: 973 Silver Green — ₦88,900",https://i.ibb.co/DD4wcMcv/1327-poedagar-high-quality-luxury-women-watch-stainless.webp,false
PROD-1328,Man Wristwatch Business Starry Sky Quartz Men,"CAREKISO Official StorePackage Included:1 x Watch1 x Box1 x Watch wipe1 x Warranty card After-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: Rose Gold Black — ₦106,000 | Color: Rose Gold Blue — ₦106,000 | Color: Silver Black — ₦106,000 | Color: Silver Blue — ₦106,000",https://i.ibb.co/3YFV8FV8/1328-poedagar-high-quality-luxury-womens-watch-diamond.webp,false
PROD-1329,Man Wristwatch Top Luminous Waterproof Week Date,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:If you have any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 978 Black Black — ₦88,900 | Color: 978 Gold Black — ₦88,900 | Color: 978 Gold Blue — ₦88,900 | Color: 978 Gold Gold — ₦88,900 | Color: 978 Gold Green — ₦88,900 | Color: 978 Gold Grey — ₦88,900 | Color: 978 Gold White — ₦88,900 | Color: 978 Silver Black — ₦88,900 | Color: 978 Silver Blue — ₦88,900 | Color: 978 Silver Grey — ₦88,900 | Color: 978 Silver White — ₦88,900",https://i.ibb.co/Z6ZGQ4Xz/1329-poedagar-ladies-wristwatch-luxury-waterproof-lumin.webp,false
PROD-1330,Men Watch Business Quartz Man Clock Sports,Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool (silicone strap no need)1 x Watch wipe1 x Warranty card,,"Color: 680 Black Black — ₦94,900 | Color: 680 Gold Blue — ₦94,900 | Color: 680 Gold Gold — ₦94,900 | Color: 680 Rose Gold Black — ₦94,900 | Color: 680 Rose Gold Brown — ₦94,900 | Color: 680 Silver Blue — ₦94,900 | Color: 680 Silver Gray — ₦94,900 | Color: 680 Silver White — ₦94,900",https://i.ibb.co/6Jt1yCf3/1330-poedagar-luxury-automatic-mechanical-watch-tourbil.webp,false
PROD-1331,Men Watch Fashion Chronograph Waterproof Luminous,"CAREKISO Official StorePackage Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool(Leather model and Silicone model no need)1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: Black Black Leather — ₦129,900 | Color: Gold Black Silicone — ₦130,900 | Color: Gold Blue Silicone — ₦130,900 | Color: Gold Brown Leather — ₦129,900 | Color: Silver Black Leather — ₦127,900 | Color: Silver Black Steel — ₦139,900 | Color: Silver Blue Leather — ₦127,900 | Color: Silver Blue Silicone — ₦130,900 | Color: Silver Blue Steel — ₦139,900 | Color: Silver White Leather — ₦129,900",https://i.ibb.co/B2fthCxP/1331-poedagar-luxury-business-man-watch-for-men-waterpr.webp,false
PROD-1332,Men Wristwatch Business Waterproof Luminous Date,"CAREKISO Official StorePackage Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: Gold Black — ₦118,900 | Color: Gold Blue — ₦118,900 | Color: Gold White — ₦119,900 | Color: Silver Black — ₦118,900 | Color: Silver Blue — ₦118,900 | Color: Silver White — ₦118,900",https://i.ibb.co/DgCNP5zm/1332-poedagar-luxury-casual-sport-watch-top-brand-creat.webp,false
PROD-1333,Military Man Watch Square Waterproof Luminous,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 853 Black Black — ₦93,500 | Color: 853 Gold Black — ₦93,500 | Color: 853 Gold Blue — ₦93,500 | Color: 853 Gold Gold — ₦93,500 | Color: 853 Gold Green — ₦93,500 | Color: 853 Gold White — ₦93,500 | Color: 853 Silver Black — ₦93,500 | Color: 853 Silver Blue — ₦93,500 | Color: 853 Silver Guncolor — ₦93,500 | Color: 853 Silver White — ₦93,500",https://i.ibb.co/WWZ7hzs6/1333-poedagar-luxury-casual-sport-watch-top-brand-creat.webp,false
PROD-1334,Military Sports Watch,—,,"Color: 808 Black Black — ₦88,900 | Color: 808 Black Blue — ₦88,900 | Color: 808 Rose Gold Black — ₦88,900 | Color: 808 Rose Gold Blue — ₦88,900 | Color: 808 Rose Gold Brown — ₦88,900 | Color: 808 Rose Gold White — ₦88,900 | Color: 808 Silver Black — ₦88,900 | Color: 808 Silver Blue — ₦88,900 | Color: 808 Silver Green — ₦88,900 | Color: 808 Silver White — ₦88,900",https://i.ibb.co/SXB0BhGz/1334-poedagar-luxury-casual-watch-for-man-date-week-wat.webp,false
PROD-1335,Military Watch,—,,"Color: 965 Black Blue — ₦97,900 | Color: 965 Rosegold Blue — ₦97,900 | Color: 965 Rosegold Red — ₦97,900 | Color: 965 Silver Black — ₦97,900",https://i.ibb.co/Jj2smXmW/1335-poedagar-luxury-fashion-watch-men-waterproof-lumin.webp,false
PROD-1336,Sport Man Watch Military Waterproof Luminous Date,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 821 Gold Black — ₦106,000 | Color: 821 Gold Blue — ₦106,000 | Color: 821 Gold Gold — ₦106,000 | Color: 821 Gold Green — ₦106,000 | Color: 821 Gold White — ₦106,000 | Color: 821 Silver Black — ₦106,000 | Color: 821 Silver Blue — ₦106,000 | Color: 821 Silver Green — ₦106,000 | Color: 821 Silver Mintblue — ₦106,000",https://i.ibb.co/Zz7HbYXs/1336-poedagar-luxury-fashion-womens-watch-high-quality.webp,false
PROD-1337,Sport Man Watch Waterproof Luminous Date Week Men,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 855 Black Black — ₦91,500 | Color: 855 Gold Black — ₦91,500 | Color: 855 Gold Blue — ₦91,500 | Color: 855 Gold Gold — ₦91,500 | Color: 855 Gold Green — ₦91,500 | Color: 855 Gold White — ₦91,500 | Color: 855 Silver Black — ₦91,500 | Color: 855 Silver Blue — ₦91,500 | Color: 855 Silver White — ₦91,500",https://i.ibb.co/fGtxjj29/1337-poedagar-luxury-high-quality-man-watch-waterproof.webp,false
PROD-1338,Sports Man Wristwatch Military Quartz Men Watch,—,,"Color: 860 Black Black — ₦88,900 | Color: 860 Black Brown — ₦88,900 | Color: 860 Black Guncolor — ₦88,900 | Color: 860 Silver Blue — ₦88,900 | Color: 860 Silver Green — ₦88,900",https://i.ibb.co/C32t1k91/1350-poedagar-luxury-sports-man-wristwatch-military-qua.webp,false
PROD-1339,Sports Watch Men Quartz Waterproof Luminous Date,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 815 All Gold Black — ₦93,500 | Color: 815 All Gold Blue — ₦93,500 | Color: 815 All Gold Green — ₦93,500 | Color: 815 All Gold White — ₦93,500 | Color: 815 Golden Black — ₦93,500 | Color: 815 Golden Blue — ₦93,500 | Color: 815 Golden Green — ₦93,500 | Color: 815 Golden White — ₦93,500 | Color: 815 Silver Black — ₦93,500 | Color: 815 Silver Blue — ₦93,500 | Color: 815 Silver Green — ₦93,500 | Color: 815 Silver White — ₦93,500",https://i.ibb.co/ns3hRrYq/1339-poedagar-luxury-man-watch-waterproof-luminous-chro.webp,false
PROD-1340,Top Watch,—,,"Color: 675 Black Black — ₦93,500 | Color: 675 Gold Black — ₦93,500 | Color: 675 Gold Blue — ₦93,500 | Color: 675 Gold Gold — ₦93,500 | Color: 675 Gold Green — ₦93,500 | Color: 675 Gold Grey — ₦93,500 | Color: 675 Gold White — ₦93,500 | Color: 675 Silver Black — ₦93,500 | Color: 675 Silver Blue — ₦93,500 | Color: 675 Silver Grey — ₦93,500 | Color: 675 Silver White — ₦93,500",https://i.ibb.co/ZRFyJTV1/1340-poedagar-luxury-man-wristwatch-business-starry-sky.webp,false
PROD-1341,Poedagar Luxury Watch for Men Calendar Luminous,—,,"Color: 892 Silver Black — ₦103,900 | Color: 892 Silver Blue — ₦103,900 | Color: 892 Silver Green — ₦103,900",https://i.ibb.co/HLnJn749/1341-poedagar-luxury-man-wristwatch-top-luminous-waterp.webp,false
PROD-1342,Poedagar Luxury Watch for Men Military Leather,"Package Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 930 Gold Gold — ₦99,900 | Color: 930 Rose Gold Black — ₦99,900 | Color: 930 Rose Gold Blue — ₦99,900 | Color: 930 Rose Gold Green — ₦99,900 | Color: 930 Rose Gold White — ₦99,900 | Color: 930 Silver Black — ₦99,900 | Color: 930 Silver Blue — ₦99,900 | Color: 930 Silver Green — ₦99,900 | Color: 930 Silver White — ₦99,900",https://i.ibb.co/xtx7Scsm/1342-poedagar-luxury-men-watch-business-quartz-man-cloc.webp,false
PROD-1343,Watches Sport Top Brand Military Calendar,"CAREKISO Official StorePackage Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: Black Black Steel — ₦119,900 | Color: Black Blue Steel — ₦119,900 | Color: Khaki Green Steel — ₦119,900 | Color: Rosegold Black Steel — ₦119,900 | Color: Rosegold Blue Steel — ₦119,900 | Color: Silver Black Steel — ₦119,900 | Color: Silver Blue Steel — ₦119,900 | Color: Silver White Steel — ₦119,900",https://i.ibb.co/047G3zj/1343-poedagar-luxury-men-watch-high-quality-fashion-chr.webp,false
PROD-1344,Women Watch Top Brand Fashion Waterproof,—,,"Color: Blue Green — ₦106,000 | Color: Purple Wine — ₦109,900",https://i.ibb.co/nMW35zNt/1344-poedagar-luxury-men-wristwatch-business-waterproof.webp,false
PROD-1345,Man Wristwatch Business Luxury Square Men Quartz,—,,"Color: Rose Gold Black L — ₦99,900 | Color: Rose Gold Black S — ₦99,900 | Color: Rose Gold Blue L — ₦99,900 | Color: Rose Gold Blue S — ₦99,900 | Color: Silver Black S — ₦99,900 | Color: Silver Blue S — ₦99,900 | Color: Silver Green S — ₦99,900 | Color: Silver White S — ₦99,900",https://i.ibb.co/TxCmQK0f/1345-poedagar-luxury-military-man-watch-square-waterpro.webp,false
PROD-1346,Men Quartz Watch Luxury Sports Waterproof,"CAREKISO Official StorePackage Included:1 x POEDAGAR Clock1 x POEDAGAR Box1 x Watchband adjust tool(Leather Strap no need)1 x Watch wipe1 x Warranty cardAfter-Sales Service:Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: Black Black L — ₦103,900 | Color: Black Black S — ₦112,900 | Color: Black Blue L — ₦109,900 | Color: Black Blue S — ₦119,900 | Color: Rose Gold Black L — ₦109,900 | Color: Rose Gold Black S — ₦119,900 | Color: Rose Gold Blue L — ₦102,900 | Color: Rose Gold Blue S — ₦119,900 | Color: Silver Black L — ₦109,900 | Color: Silver Black S — ₦119,900 | Color: Silver Blue L — ₦103,900 | Color: Silver Blue S — ₦119,900",https://i.ibb.co/zHBhzXpx/1346-poedagar-luxury-military-sports-watch-for-man-wate.webp,false
PROD-1347,Men Watch Business Quartz Watches Fashion Leather,—,,"Color: Gold Black — ₦91,500 | Color: Gold Blue — ₦91,500 | Color: Gold White — ₦91,500 | Color: Silver Black — ₦91,500 | Color: Silver Blue — ₦91,500 | Color: Silver White — ₦91,500",https://i.ibb.co/MyHwdVth/1347-poedagar-luxury-military-watch-for-men-waterproof.webp,false
PROD-1348,Men Watch Fashion Chronograph Quartz Watches,—,,"Color: Black Black • Is Customized: Yes — ₦112,900 | Color: Khaki • Is Customized: Yes — ₦112,900 | Color: Rose Gold White • Is Customized: Yes — ₦112,900 | Color: Silver Black • Is Customized: Yes — ₦112,900 | Color: Silver White • Is Customized: Yes — ₦112,900",https://i.ibb.co/4ZCNvpCY/1348-poedagar-luxury-sport-man-watch-military-waterproo.webp,false
PROD-1349,Men Watch Luxury Business Quartz Men's Wristwatch,CAREKISO Official StorePackage Included: 1 x POEDAGAR Clock 1 x POEDAGAR Box 1 x Steel belt adjuster 1 x Watch wipe 1 x Warranty card,,"Color: Black Black • Is Customized: Yes — ₦109,900 | Color: Gold Black • Is Customized: Yes — ₦109,900 | Color: Gold Blue • Is Customized: Yes — ₦109,900 | Color: Gold White • Is Customized: Yes — ₦109,900 | Color: Rose Gold Black • Is Customized: Yes — ₦109,900 | Color: Silver Black • Is Customized: Yes — ₦109,900 | Color: Silver Blue • Is Customized: Yes — ₦109,900 | Color: Silver White • Is Customized: Yes — ₦109,900",https://i.ibb.co/9mRh9yBm/1349-poedagar-luxury-sport-man-watch-waterproof-luminou.webp,false
PROD-1350,Men Watch New Top Brand Luxury Waterproof,"CAREKISO Official StoreProduct: Fashion Men Watch 100% brand new and high quality Movement:Quartz Movement Features: Luminous Features: 30ATM Waterproof Gender: Men Package Included: 1 x POEDAGAR Clock 1 x POEDAGAR Box 1 x wipe 1 x warranty card After-Sales Service: Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 8068 Bk Bk L — ₦66,000 | Color: 8068 Rg Bk L — ₦62,500 | Color: 8068 Sl Bk L — ₦64,900 | Color: 8068 Sl Bu L — ₦64,900 | Color: 816 Bk Bk L — ₦64,900 | Color: 816 Bu Bk L — ₦65,000 | Color: 816 Rg Bk L — ₦64,900 | Color: 816 Sl Bk L — ₦64,900 | Color: 820 Bk Bk L — ₦65,900 | Color: 820 Bu Bk L — ₦65,000 | Color: 820 Rg Bk L — ₦64,900 | Color: 820 Sl Bk L — ₦65,000 | Color: 829 Bk Bk L — ₦64,900 | Color: 829 Rg Bk L — ₦64,900 | Color: 829 Sl Bk L — ₦64,900 | Color: 829 Sl Bu L — ₦66,000",https://i.ibb.co/C32t1k91/1350-poedagar-luxury-sports-man-wristwatch-military-qua.webp,false
PROD-1351,Men Watch Top Brand Luxury Men's Wristwatch,"CAREKISO Official StoreProduct: Fashion Men Watch 100% brand new and high quality Movement:Quartz Movement Features: Luminous Features: 30ATM Waterproof Gender: Men Package Included: 1 x POEDAGAR Clock 1 x POEDAGAR Box 1 x wipe 1 x warranty card After-Sales Service: Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 8068 Bk Bk L — ₦56,900 | Color: 8068 Rg Bk L — ₦56,900 | Color: 8068 Sl Bk L — ₦56,900 | Color: 8068 Sl Bu L — ₦56,900 | Color: 816 Bk Bk L — ₦56,900 | Color: 816 Rg Bk L — ₦56,900 | Color: 816 Sl Bk L — ₦56,900 | Color: 816 Sl Bu L — ₦56,900 | Color: 820 Bk Bk L — ₦56,900 | Color: 820 Rg Bk L — ₦56,900 | Color: 820 Sl Bk L — ₦56,900 | Color: 820 Sl Bu L — ₦56,900 | Color: 829 Bk Bk L — ₦56,900 | Color: 829 Rg Bk L — ₦56,900 | Color: 829 Sl Bk L — ₦56,900 | Color: 829 Sl Bu L — ₦56,900",https://i.ibb.co/m5zYpJzz/1351-poedagar-luxury-sports-watch-men-quartz-waterproof.webp,false
PROD-1352,Men Watches Stainless Steel Push Button Hidden,"CAREKISO Official StoreProduct Information: 100% brand new and high quality Movement:Quartz Movement Features: Luminous Features: 30ATM Life Waterproof Gender: Men Package Included: 1 x POEDAGAR Clock 1 x POEDAGAR Box 1 x wipe 1 x warranty card 1 x stainless steel tool After-Sales Service: Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 836 Black Black — ₦63,900 | Color: 836 Gold Black — ₦63,900 | Color: 836 Gold Blue — ₦63,900 | Color: 836 Gold White — ₦65,000 | Color: 836 Rose Gold Black — ₦62,900 | Color: 836 Silver Black — ₦63,900 | Color: 836 Silver Blue — ₦63,900 | Color: 836 Silver White — ₦63,900",https://i.ibb.co/ZP5gHtw/1352-poedagar-luxury-top-watch-for-man-classic-week-dat.webp,false
PROD-1353,Men Watches Stainless Steel Top Luxury Fashion,—,,"Color: 816 Bk Bk L — ₦60,500 | Color: 816 Bk Bk S — ₦71,000 | Color: 816 Rg Bk L — ₦60,500 | Color: 816 Rg Bk S — ₦71,000 | Color: 816 Sl Bk L — ₦60,500 | Color: 816 Sl Bk S — ₦71,000 | Color: 816 Sl Bu L — ₦60,500 | Color: 816 Sl Bu S — ₦71,000",https://i.ibb.co/chcn8xpg/1353-poedagar-luxury-watch-for-men-calendar-luminous-wa.webp,false
PROD-1354,Men Watches Waterproof 2021 Fashion New Leather,"CAREKISO Official Store Product: Fashion Men Watch 100% brand new and high quality Movement:Quartz Movement Features: Luminous Features: Life Waterproof Features: Small dial is decoration Gender: Men Package Included: 1 x POEDAGAR Clock 1 x wipe 1 x warranty card After-Sales Service: Any questions, please contact us by email, we will try our best to deal with it for you.We will reply within 24 hours.",,"Color: 8068 Bk Bk L — ₦60,500 | Color: 8068 Rg Bk L — ₦60,500 | Color: 8068 Sl Bk L — ₦60,500 | Color: 8068 Sl Bu L — ₦60,500 | Color: 816 Bk Bk L — ₦60,500 | Color: 816 Bu Bk L — ₦60,500 | Color: 816 Rg Bk L — ₦60,500 | Color: 816 Sl Bk L — ₦60,500 | Color: 820 Bk Bk L — ₦60,500 | Color: 820 Bu Bk L — ₦60,500 | Color: 820 Rg Bk L — ₦60,500 | Color: 820 Sl Bk L — ₦60,500",https://i.ibb.co/ccc9kVcN/1354-poedagar-luxury-watch-for-men-military-leather-man.webp,false
PROD-1355,Men's Watches Top Brand Luxury Men Wrist Watch,—,,"Color: Gold Black — ₦104,900 | Color: Gold Blue — ₦103,900 | Color: Gold White — ₦103,900 | Color: Silver Black — ₦102,900 | Color: Silver Blue — ₦103,900 | Color: Silver White — ₦103,900",https://i.ibb.co/nMyWbmQ8/1355-poedagar-luxury-watches-sport-top-brand-military-c.webp,false
